Address,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Level,Inlinks,Outlinks,External Outlinks,Hash,Response Time,Last Modified,Redirect URI
https://confluence.atlassian.com/crucible/crucible-3-10-release-notes-785322530.html,text/html;charset=utf-8,200,OK,Crucible 3.10 release notes - Atlassian Documentation,53,434,,0,0,,0,Atlassian Documentation,23,Crucible 3.10 release notes,27,Crucible Review Activity stream revisited,41,Better blame control,20,,,https://confluence.atlassian.com/display/CRUCIBLE/Crucible+3.10+release+notes,114820,1923,4,221,236,125,9a277541d2db3498749d93dd693fbae4,0.92,,
https://confluence.atlassian.com/doc/manage-users-151516.html,text/html;charset=utf-8,200,OK,Manage Users - Atlassian Documentation,38,332,,0,0,,0,Atlassian Documentation,23,Manage Users,12,Confluence user management,26,Authentication,14,,,https://confluence.atlassian.com/display/DOC/Manage+Users,301225,5223,3,21,1153,18,d87210d63f3b41d1ccc6ffea9eab1267,0.332,,
https://confluence.atlassian.com/jiracorecloud/getting-started-with-jira-core-765593070.html,text/html;charset=utf-8,200,OK,Getting started with JIRA Core - Atlassian Documentation,56,458,,0,0,,0,Atlassian Documentation,23,Getting started with JIRA Core,30,Guided learning,15,See for yourself,16,,,,45773,642,3,11,103,13,9023e93cd7c4ed5b266a08ffd68dfafa,0.401,,
https://confluence.atlassian.com/login.action?os_destination=/adminjiraserver071/administering-jira-applications-7-1-802592159.html,text/html;charset=UTF-8,302,Found,,0,0,,0,0,,0,,0,,0,,0,,0,,,,20,0,3,1,1,0,,0.274,,https://id.atlassian.com/login?application=cac&continue=https%3A%2F%2Fconfluence.atlassian.com%2Fadminjiraserver071%2Fadministering-jira-applications-7-1-802592159.html
https://confluence.atlassian.com/crucible/glossary-298977324.html,text/html;charset=utf-8,200,OK,Glossary - Atlassian Documentation,34,286,,0,0,,0,Atlassian Documentation,23,Glossary,8,,0,,0,,,https://confluence.atlassian.com/display/CRUCIBLE/Glossary,65666,965,4,227,235,11,e1e2009e788e56830f05481e3b431b3c,0.508,,
https://confluence.atlassian.com/crucible/crucible-2-4-release-notes-298977431.html,text/html;charset=utf-8,200,OK,Crucible 2.4 Release Notes - Atlassian Documentation,52,434,,0,0,,0,Atlassian Documentation,23,Crucible 2.4 Release Notes,26,Easier Application Linking,26,Native Repository Access,24,,,https://confluence.atlassian.com/display/CRUCIBLE/Crucible+2.4+Release+Notes,78945,1436,4,217,222,17,5f40f933ffd3ada9af8894a0e523950e,0.58,,
https://confluence.atlassian.com/crucible/security-bugfix-policy-298977347.html,text/html;charset=utf-8,200,OK,Security Bugfix Policy - Atlassian Documentation,48,388,,0,0,,0,Atlassian Documentation,23,Security Bugfix Policy,22,,0,,0,,,https://confluence.atlassian.com/display/CRUCIBLE/Security+Bugfix+Policy,64434,923,4,210,218,12,49a6a61a498a0c828739c8eb901d8383,0.363,,
https://confluence.atlassian.com/crucible/setting-up-users-and-security-298977517.html,text/html;charset=utf-8,200,OK,Setting up users and security - Atlassian Documentation,55,447,,0,0,,0,Atlassian Documentation,23,Setting up users and security,29,,0,,0,,,https://confluence.atlassian.com/display/CRUCIBLE/Setting+up+users+and+security,65830,953,3,223,223,11,3c20710087b0912546733d55d8dd4af6,0.446,,
https://confluence.atlassian.com/adminjiraserver071/configuring-the-look-and-feel-of-your-jira-applications-802592278.html,text/html;charset=utf-8,200,OK,Configuring the look and feel of your JIRA applications - Atlassian Documentation,81,648,,0,0,,0,Atlassian Documentation,23,Configuring the look and feel of your JIRA applications,55,Look and feel configuration,27,Logo and Favicon,16,,,,104222,2268,3,53,267,16,26b9fdebb22b9a51d9fd29cc12d176f2,0.517,,
https://confluence.atlassian.com/crucible/viewing-project-statistics-298977469.html,text/html;charset=utf-8,200,OK,Viewing Project Statistics - Atlassian Documentation,52,416,,0,0,,0,Atlassian Documentation,23,Viewing Project Statistics,26,,0,,0,,,https://confluence.atlassian.com/display/CRUCIBLE/Viewing+Project+Statistics,68510,1172,4,209,220,11,25cd82e7bb14616b619d624339d2e2b4,0.395,,
https://confluence.atlassian.com/alldoc/jira-documentation-directory-71598773.html,text/html;charset=utf-8,200,OK,JIRA Documentation Directory - Atlassian Documentation,54,457,,0,0,,0,Atlassian Documentation,23,JIRA Documentation Directory,28,JIRA Applications Documentation,31,JIRA Software,13,,,,71294,1386,2,35,95,158,674b394fb01a5c0baef829d8a2a09189,0.494,,
https://confluence.atlassian.com/crucible/older-release-notes-314450196.html,text/html;charset=utf-8,200,OK,Older release notes - Atlassian Documentation,45,372,,0,0,,0,Atlassian Documentation,23,Older release notes,19,,0,,0,,,https://confluence.atlassian.com/display/CRUCIBLE/Older+release+notes,65850,997,4,257,233,11,b6fd776d9aa048ff6cbb66834e01cf49,0.36,,
https://confluence.atlassian.com/crucible/running-crucible-as-a-windows-service-298977372.html,text/html;charset=utf-8,200,OK,Running Crucible as a Windows service - Atlassian Documentation,63,532,,0,0,,0,Atlassian Documentation,23,Running Crucible as a Windows service,37,Installing the Java Service Wrapper,35,Setting Crucible environment variables for Windows Services,59,,,https://confluence.atlassian.com/display/CRUCIBLE/Running+Crucible+as+a+Windows+service,79184,2110,4,210,223,13,2cbc72ec98109ce0069bf7258c2dc9e4,0.373,,
https://confluence.atlassian.com/crucible/enabling-access-logging-in-crucible-298977518.html,text/html;charset=utf-8,200,OK,Enabling Access Logging in Crucible - Atlassian Documentation,61,507,,0,0,,0,Atlassian Documentation,23,Enabling Access Logging in Crucible,35,,0,,0,,,https://confluence.atlassian.com/display/CRUCIBLE/Enabling+Access+Logging+in+Crucible,69800,1207,4,210,219,14,4aaa7f41d7ab0549f5723f7445a04825,0.328,,
https://confluence.atlassian.com/crucible/crucible-2-7-release-notes-298977420.html,text/html;charset=utf-8,200,OK,Crucible 2.7 Release Notes - Atlassian Documentation,52,434,,0,0,,0,Atlassian Documentation,23,Crucible 2.7 Release Notes,26,JIRA Transitions in Crucible,28,Review Reminders,16,,,https://confluence.atlassian.com/display/CRUCIBLE/Crucible+2.7+Release+Notes,72522,1190,4,216,221,14,1b7e9e2d04351c3c27635bbd3876dda9,0.452,,
https://confluence.atlassian.com/display/SPCON017/Confluence+SharePoint+Connector+Home,text/html;charset=UTF-8,200,OK,Confluence SharePoint Connector Home - Confluence SharePoint Connector 1.7 - Atlassian Documentation,100,860,,0,0,,0,,0,Confluence SharePoint Connector Home,36,6 Child Pages,13,,0,,,https://confluence.atlassian.com/display/SPCON017/Confluence+SharePoint+Connector+Home,60763,565,3,13,74,15,2cae2e40db5df8da79ae8b7dff454a00,0.569,,
https://confluence.atlassian.com/crucible/moderator-298977339.html,text/html;charset=utf-8,200,OK,moderator - Atlassian Documentation,35,297,,0,0,,0,Atlassian Documentation,23,moderator,9,,0,,0,,,https://confluence.atlassian.com/display/CRUCIBLE/moderator,65495,955,4,266,225,11,75383c8d5136bf3bcb13ebb47425e43c,0.317,,
https://confluence.atlassian.com/adminjiraserver071/using-applinks-to-link-to-other-applications-802592232.html,text/html;charset=utf-8,200,OK,Using AppLinks to link to other applications - Atlassian Documentation,70,558,,0,0,,0,Atlassian Documentation,23,Using AppLinks to link to other applications,44,Create an application link,26,Impersonating and non-impersonating authentication types,56,,,,95175,2173,4,51,263,11,8224bee5f73f67b2aa71cbcd4917f836,0.339,,
https://confluence.atlassian.com/crucible/security-advisories-298977405.html,text/html;charset=utf-8,200,OK,Security advisories - Atlassian Documentation,45,366,,0,0,,0,Atlassian Documentation,23,Security advisories,19,,0,,0,,,https://confluence.atlassian.com/display/CRUCIBLE/Security+advisories,66798,1043,4,222,226,15,7f52e9b340e186e99584ecd605aa2680,0.31,,
https://confluence.atlassian.com/login.action?os_destination=/jiracorecloud/jira-core-documentation-765593058.html,text/html;charset=UTF-8,302,Found,,0,0,,0,0,,0,,0,,0,,0,,0,,,,20,0,3,1,1,0,,0.262,,https://id.atlassian.com/login?application=cac&continue=https%3A%2F%2Fconfluence.atlassian.com%2Fjiracorecloud%2Fjira-core-documentation-765593058.html
https://confluence.atlassian.com/bamboo/bamboo-documentation-home-289276551.html,text/html;charset=utf-8,200,OK,Bamboo Documentation Home - Atlassian Documentation,51,461,,0,0,,0,Atlassian Documentation,23,Bamboo Documentation Home,25,"Bamboo is a continuous integration and delivery tool that ties automated builds, tests, and releases in a single workflow. Learn more and try it for free.",154,Getting started,15,,,https://confluence.atlassian.com/display/BAMBOO/Bamboo+Documentation+Home,16062,161,2,5,18,13,58a8339219cb2bd4f7a34baf08d01fa2,0.268,,
https://confluence.atlassian.com/bitbucketserverkb/bitbucket-server-knowledge-base-home-779171145.html,text/html;charset=utf-8,200,OK,Bitbucket Server Knowledge Base Home - Atlassian Documentation,62,540,,0,0,,0,Atlassian Documentation,23,Bitbucket Server Knowledge Base Home,36,Search,6,Popular Articles,16,,,,107798,4799,2,4,484,10,f512ae407095f51be1d17485c0852970,1.537,,
https://confluence.atlassian.com/doc/upgrading-confluence-4578.html,text/html;charset=utf-8,200,OK,Upgrading Confluence - Atlassian Documentation,46,394,,0,0,,0,Atlassian Documentation,23,Upgrading Confluence,20,Before you start,16,Step 1 Determine your upgrade path and method,45,,,https://confluence.atlassian.com/display/DOC/Upgrading+Confluence,316225,6434,3,23,1172,17,fba0f32ace8b079d64048267a4c983ba,0.359,,
https://confluence.atlassian.com/display/CRUCIBLE037/Licensing+FAQ,text/html;charset=UTF-8,200,OK,Licensing FAQ - Crucible 3.7 - Atlassian Documentation,54,445,,0,0,,0,,0,Licensing FAQ,13,4 Child Pages,13,,0,,,https://confluence.atlassian.com/display/CRUCIBLE037/Licensing+FAQ,51568,306,5,14,55,12,9d853303d18208682d4b50bddf643979,0.526,,
https://confluence.atlassian.com/teamcal/team-calendars-for-confluence-240912701.html,text/html;charset=utf-8,200,OK,Team Calendars for Confluence - Atlassian Documentation,55,470,,0,0,,0,Atlassian Documentation,23,Team Calendars for Confluence,29,"Team Calendars for Confluence is an add-on that allows you to manage team leave, rosters, birthdays, campaign launches, and any other event you can think of, right in Confluence. Learn more and try it for free.",210,Get Started,11,,,,15191,157,2,5,19,13,e13ab0aea1faf627e9d5a4288d8c3631,0.317,,
https://confluence.atlassian.com/jira064/jira-documentation-720411693.html,text/html;charset=utf-8,200,OK,JIRA Documentation - Atlassian Documentation,44,380,,0,0,,0,Atlassian Documentation,23,JIRA Documentation,18,JIRA is a workflow management system that lets you track your work in any scenario.,83,  Learn more or try it for free. ,33,,,,15859,148,2,3,20,11,dbf5bb6e3a9e486acadece8489b5a3ec,0.273,,
https://confluence.atlassian.com/jiraportfoliocloud/portfolio-for-jira-home-715263250.html,text/html;charset=utf-8,200,OK,Portfolio for JIRA Home - Atlassian Documentation,49,404,,0,0,,0,Atlassian Documentation,23,Portfolio for JIRA Home,23,Portfolio for JIRA Cloud lets you plan and manage your projects across multiple teams. Find out more and try it here.,117,Getting started,15,,,https://confluence.atlassian.com/display/JIRAPortfolioCloud/Portfolio+for+JIRA+Home,13555,114,2,6,11,14,284ce66b3dc11a0a9d4fbb9208c6d069,0.906,,
https://confluence.atlassian.com/crucible/crucible-2-9-upgrade-guide-305758356.html,text/html;charset=utf-8,200,OK,Crucible 2.9 upgrade guide - Atlassian Documentation,52,431,,0,0,,0,Atlassian Documentation,23,Crucible 2.9 upgrade guide,26,,0,,0,,,https://confluence.atlassian.com/display/CRUCIBLE/Crucible+2.9+upgrade+guide,64624,948,4,211,218,11,8defc38e9357ee8a37f7b5fdbf5c0d6a,0.642,,
https://confluence.atlassian.com/adminjiraserver071/configuring-issues-802592379.html,text/html;charset=utf-8,200,OK,Configuring issues - Atlassian Documentation,44,363,,0,0,,0,Atlassian Documentation,23,Configuring issues,18,Overview,8,,0,,,,94699,1735,3,49,293,11,407d58954396f4efd2d09e7dfd956c62,0.936,,
https://confluence.atlassian.com/fisheye/fisheye-releases-298976966.html,text/html;charset=utf-8,200,OK,FishEye releases - Atlassian Documentation,42,353,,0,0,,0,Atlassian Documentation,23,FishEye releases,16,FishEye 4.1,11,FishEye 4.0,11,,,https://confluence.atlassian.com/display/FISHEYE/FishEye+releases,113879,2746,3,23,397,16,90fdaf71b051c7a18b1d9ada5ae3342,1.007,,
https://confluence.atlassian.com/adminjiraserver071/upgrading-jira-applications-802592251.html,text/html;charset=utf-8,200,OK,Upgrading JIRA applications - Atlassian Documentation,53,442,,0,0,,0,Atlassian Documentation,23,Upgrading JIRA applications,27,,0,,0,,,,91423,1676,4,56,263,12,dc6bae0b874ccdadbf005810a8204f4a,0.373,,
https://confluence.atlassian.com/fisheye/managing-users-and-groups-in-fisheye-298976860.html,text/html;charset=utf-8,200,OK,Managing users and groups in FishEye - Atlassian Documentation,62,527,,0,0,,0,Atlassian Documentation,23,Managing users and groups in FishEye,36,,0,,0,,,https://confluence.atlassian.com/display/FISHEYE/Managing+users+and+groups+in+FishEye,90410,1670,3,27,331,11,4b786b60af198861cec92b8ab2506da0,0.322,,
https://confluence.atlassian.com/adminjiraserver071/running-the-setup-wizard-802592199.html,text/html;charset=utf-8,200,OK,Running the setup wizard - Atlassian Documentation,50,418,,0,0,,0,Atlassian Documentation,23,Running the setup wizard,24,Evaluation and demonstration,28,Production and testing,22,,,,101455,2571,4,65,276,13,8ba3ca1c0b510dc7a645936513f5973,0.977,,
https://confluence.atlassian.com/display/CRUCIBLE035/Crucible+FAQ,text/html;charset=UTF-8,200,OK,Crucible FAQ - Crucible 3.5 - Atlassian Documentation,53,435,,0,0,,0,,0,Crucible FAQ,12,7 Child Pages,13,,0,,,https://confluence.atlassian.com/display/CRUCIBLE035/Crucible+FAQ,56476,398,5,15,98,13,d34c52e121a238060c8a12d4ec7542f1,0.832,,
https://confluence.atlassian.com/alldoc/user-management-documentation-directory-229182970.html,text/html;charset=utf-8,200,OK,User Management Documentation Directory - Atlassian Documentation,65,566,,0,0,,0,Atlassian Documentation,23,User Management Documentation Directory,39,Online Documentation,20,Latest Version of Downloadable Documentation,44,,,,27560,461,3,28,40,15,6e93244acfe7f951a60bb86cdbaa0af2,0.399,,
https://confluence.atlassian.com/crucible/managing-add-ons-298977491.html,text/html;charset=utf-8,200,OK,Managing add-ons - Atlassian Documentation,42,364,,0,0,,0,Atlassian Documentation,23,Managing add-ons,16,About the Universal Plugin Manager (UPM),40,Administering Add-ons in Crucible,33,,,https://confluence.atlassian.com/display/CRUCIBLE/Managing+add-ons,68878,1314,4,210,220,15,5d171d0c4c277275fd9f8928c3281412,0.338,,
https://confluence.atlassian.com/adminjiraserver071/installing-java-802592166.html,text/html;charset=utf-8,200,OK,Installing Java - Atlassian Documentation,41,329,,0,0,,0,Atlassian Documentation,23,Installing Java,15,Before you begin,16,Check out your Java version,27,,,,102038,2158,4,52,266,12,491f8a3adb5426285b65754424b43a70,0.386,,
https://confluence.atlassian.com/display/FISHEYE/FishEye+Documentation+Home,text/html;charset=UTF-8,302,Found,,0,0,,0,0,,0,,0,,0,,0,,0,,,,20,0,3,16,1,0,,0.306,,https://confluence.atlassian.com/fisheye/fisheye-documentation-home-298976794.html
https://confluence.atlassian.com/crucible/installing-crucible-on-linux-and-mac-298977373.html,text/html;charset=utf-8,200,OK,Installing Crucible on Linux and Mac - Atlassian Documentation,62,504,,0,0,,0,Atlassian Documentation,23,Installing Crucible on Linux and Mac,36,,0,,0,,,https://confluence.atlassian.com/display/CRUCIBLE/Installing+Crucible+on+Linux+and+Mac,84117,2018,3,216,231,19,9e975862ddad66210bef78e587e43f36,0.362,,
https://confluence.atlassian.com/crucible/using-review-reminders-298977483.html,text/html;charset=utf-8,200,OK,Using Review Reminders - Atlassian Documentation,48,417,,0,0,,0,Atlassian Documentation,23,Using Review Reminders,22,,0,,0,,,https://confluence.atlassian.com/display/CRUCIBLE/Using+Review+Reminders,66768,1110,4,210,220,11,ae2488eac2be95359493a57ef5a00368,0.329,,
https://confluence.atlassian.com/adminjiraserver071/jira-applications-and-project-types-overview-802592214.html,text/html;charset=utf-8,200,OK,JIRA applications and project types overview - Atlassian Documentation,70,572,,0,0,,0,Atlassian Documentation,23,JIRA applications and project types overview,44,Application features and project types,38,Application features and users,30,,,,112368,1846,4,50,256,11,355af8a3f98733e127d0fb75714bb14,1.498,,
https://confluence.atlassian.com/crucible/iterative-reviews-298977456.html,text/html;charset=utf-8,200,OK,Iterative reviews - Atlassian Documentation,43,345,,0,0,,0,Atlassian Documentation,23,Iterative reviews,17,Iterative post-commit reviews,29,Iterative pre-commit reviews,28,,,https://confluence.atlassian.com/display/CRUCIBLE/Iterative+reviews,70088,1430,4,215,224,11,4517d9274f3d771f5784183a0d8051f5,0.332,,
https://confluence.atlassian.com/fisheye/administering-fisheye-298976817.html,text/html;charset=utf-8,200,OK,Administering FishEye - Atlassian Documentation,47,394,,0,0,,0,Atlassian Documentation,23,Administering FishEye,21,,0,,0,,,https://confluence.atlassian.com/display/FISHEYE/Administering+FishEye,93236,1890,3,29,342,14,666efd3229eb12d288097055b84746cd,0.267,,
https://confluence.atlassian.com/crucible/supported-platforms-298977375.html,text/html;charset=utf-8,200,OK,Supported platforms - Atlassian Documentation,45,377,,0,0,,0,Atlassian Documentation,23,Supported platforms,19,Deployment Notes for Source Code Repositories,45,WAR deployment,14,,,https://confluence.atlassian.com/display/CRUCIBLE/Supported+platforms,93948,1907,4,248,228,19,df3ceb913a3fcd14332d5915791bf91f,0.431,,
https://confluence.atlassian.com/display/CRUCIBLE034/Transitioning+JIRA+issues,text/html;charset=UTF-8,200,OK,Transitioning JIRA issues - Crucible 3.4 - Atlassian Documentation,66,530,,0,0,,0,,0,Transitioning JIRA issues,25,Transitioning any JIRA issue at any time,40,Transitioning a linked JIRA issue when closing the review,57,,,https://confluence.atlassian.com/display/CRUCIBLE034/Transitioning+JIRA+issues,54087,425,4,12,54,12,dad102b9b131cd1c731f796226ebf587,0.437,,
https://confluence.atlassian.com/crucible/crucible-security-advisory-2015-01-21-702712788.html,text/html;charset=utf-8,200,OK,Crucible Security Advisory 2015-01-21 - Atlassian Documentation,63,522,,0,0,,0,Atlassian Documentation,23,Crucible Security Advisory 2015-01-21,37,,0,,0,,,https://confluence.atlassian.com/display/CRUCIBLE/Crucible+Security+Advisory+2015-01-21,70367,1397,4,210,216,19,e24562afbac8108e9555b1e0b9aa2082,0.372,,
https://confluence.atlassian.com/alldoc/clover-documentation-directory-71598770.html,text/html;charset=utf-8,200,OK,Clover Documentation Directory - Atlassian Documentation,56,470,,0,0,,0,Atlassian Documentation,23,Clover Documentation Directory,30,Online documentation,20,Latest versions of downloadable documentation,45,,,,43129,799,2,29,48,54,794bce6bc4e26eeb2241fbecc0911d83,0.553,,
