Address,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Level,Inlinks,Outlinks,External Outlinks,Hash,Response Time,Last Modified,Redirect URI
http://help.trello.com/article/1048-enterprise-user-guide,text/html; charset=utf-8,200,OK,Enterprise User Guide - Trello Help,35,281,"Trello Enterprise grants you access to all of the features and functionality of  Trello Business Class, as well as: A dedicated account manager and technical ac",160,921,,0,Enterprise User Guide,21,,0,Account Management Team,23,Single Sign On,14,,,http://help.trello.com/article/1048-enterprise-user-guide,36398,553,2,2,15,3,5d60b3d66a00ee7e0516fc92fcc87b0e,0.324,,
http://help.trello.com/category/703-category,text/html; charset=utf-8,200,OK,Trello Business Class - Trello Help,35,276,,0,0,,0,Trello Business Class,21,,0,Contact Us,10,,0,,,http://help.trello.com/category/703-category,35886,154,1,170,30,2,2bfbdbf4c52f3e25108b27135066caaa,0.265,,
http://help.trello.com/article/927-what-are-teams,text/html; charset=utf-8,200,OK,What are teams? - Trello Help,29,240,"Trello offers the option to create teams, and to set your boards so that they belong to those teams. Just like boards, teams can have members (including team ad",160,938,,0,What are teams?,15,,0,Should I use a team for my project?,35,Should I have multiple teams for my company?,44,,,http://help.trello.com/article/927-what-are-teams,36562,573,2,5,19,6,85a618da0db3c298cd91750765129685,0.264,,
http://help.trello.com/article/731-get-the-most-out-of-business-class,text/html; charset=utf-8,200,OK,Get the most out of Business Class - Trello Help,48,384,"See also the Business Class User Guide. Don't forget that the regular version of Trello still includes unlimited boards, users, and attachments. Sign up at trel",160,908,,0,Get the most out of Business Class,34,Overview:,9,Getting Organized,17,Super Administrators,20,,,http://help.trello.com/article/731-get-the-most-out-of-business-class,38892,855,2,6,15,3,345017380eb4e7f091159f949cf00e71,0.312,,
http://help.trello.com/article/836-cancel-trello-business-class,text/html; charset=utf-8,200,OK,Cancel Trello Business Class - Trello Help,42,337,"You can downgrade your Trello Business Class team from within your Trello account. This will stop you from being billed again in the future, and will remove the",160,925,,0,Cancel Trello Business Class,28,,0,Downgrade from Trello Business Class,36,Contact Us,10,,,http://help.trello.com/article/836-cancel-trello-business-class,34140,209,2,2,14,3,4e8ab700a62413438060d8a4baaa26d6,0.306,,
http://help.trello.com/article/851-how-do-i-redeem-trello-gold-credit,text/html; charset=utf-8,200,OK,How do I redeem Trello Gold credit? - Trello Help,49,392,"You can can invite others to Trello at https://trello.com/recommend. If someone accepts your invitation, you'll receive Trello Gold credit (up to 12 months). To",160,911,,0,How do I redeem Trello Gold credit?,35,,0,Contact Us,10,,0,,,http://help.trello.com/article/851-how-do-i-redeem-trello-gold-credit,33577,110,2,2,14,4,3312b606313d00a528018dda4cbd378f,0.318,,
http://help.trello.com/article/716-not-receiving-confirmation-emails-or-password-reset-emails,text/html; charset=utf-8,200,OK,Not receiving confirmation emails or password reset emails - Trello Help,72,573,"Sometimes email falls through the cracks and doesn't make it to your inbox. We do not have the resources to troubleshoot each individual mail problem, but we ca",160,941,,0,Not receiving confirmation emails or password reset emails,58,,0,Emails from the Trello application,34,Check SPAM Locally and on the Network,37,,,http://help.trello.com/article/716-not-receiving-confirmation-emails-or-password-reset-emails,36178,442,2,6,17,4,8e19c6280c9afe6d4c278f26745aeb3f,0.29,,
http://help.trello.com/article/740-notifications-are-not-working,text/html; charset=utf-8,200,OK,Notifications are not working - Trello Help,43,329,"If you are not receiving Trello notifications, there may be several causes. You are not notified when you expect Trello will notify you on actions that happen f",160,905,,0,Notifications are not working,29,,0,You are not notified when you expect,36,Due Date Notifications,22,,,http://help.trello.com/article/740-notifications-are-not-working,36152,527,2,4,17,4,53b7c757bf9171e2a95fea0c9f279250,0.271,,
http://help.trello.com/article/757-troubleshooting-login-problems-on-the-iphone-and-ipad,text/html; charset=utf-8,200,OK,Troubleshooting login problems on the iPhone and iPad - Trello Help,67,546,"If you are having trouble logging in to Trello via the iPhone app, make sure you have cookies enabled for Safari. Trello uses cookies to make sure you are logge",160,926,,0,Troubleshooting login problems on the iPhone and iPad,53,,0,Contact Us,10,,0,,,http://help.trello.com/article/757-troubleshooting-login-problems-on-the-iphone-and-ipad,33224,108,2,4,14,2,143da70a11153e3e8dea4d634265d180,0.273,,
http://help.trello.com/article/799-subscribing-to-cards-lists-and-boards,text/html; charset=utf-8,200,OK,"Subscribing to cards, lists, and boards - Trello Help",53,407,"Subscriptions allow you to be notified when another user makes a change to a card, list or board in Trello. When subscribed to a card, you’ll get notifications ",160,908,,0,"Subscribing to cards, lists, and boards",39,,0,Subscribing to a card,21,Subscribing to a list,21,,,http://help.trello.com/article/799-subscribing-to-cards-lists-and-boards,36527,355,2,9,16,2,ae342597fb44935d6714ad6c708bf412,0.267,,
http://help.trello.com/article/747-exporting-data-from-trello-1,text/html; charset=utf-8,200,OK,Exporting data from Trello - Trello Help,40,310,"Trello currently has an export feature, available under the Board Menu > More > Print and Export. The format is JSON, which lends itself well to technical usage",160,927,,0,Exporting data from Trello,26,,0,Export all boards with Business Class,37,Export to Excel / Spreadsheets,30,,,http://help.trello.com/article/747-exporting-data-from-trello-1,35547,300,2,5,16,4,eeb6f3e182faa44cc0fe071adcbfaeda,0.279,,
http://help.trello.com/article/751-importing-data-into-trello,text/html; charset=utf-8,200,OK,Importing data into Trello - Trello Help,40,302,"Trello doesn't have a generic import tool, but you have several options for bringing your data into Trello: Copy Paste - When you paste text into a Trello card,",160,906,,0,Importing data into Trello,26,,0,Contact Us,10,,0,,,http://help.trello.com/article/751-importing-data-into-trello,34069,205,2,3,14,4,9d591c63db91702e81919536c1a8bfce,0.279,,
http://help.trello.com/category/698-category,text/html; charset=utf-8,200,OK,Using Trello - Trello Help,26,199,,0,0,,0,Using Trello,12,,0,Contact Us,10,,0,,,http://help.trello.com/category/698-category,36772,149,1,170,38,2,ddd049096465cb6952a741f435e91e17,0.263,,
http://help.trello.com/article/899-getting-started-video-demo,text/html; charset=utf-8,200,OK,Getting started with Trello video demo - Trello Help,52,406,Brian from the Trello team walks you through a basic introduction of a Trello board. A full transcript is provided below the video. If you'd prefer a non-video ,160,894,,0,Getting started with Trello video demo,38,Transcript,10,Intro,5,Adding cards,12,,,http://help.trello.com/article/899-getting-started-video-demo,39219,1014,2,2,15,3,2e508906fd97d964d71edca6e10d2317,0.273,,
http://help.trello.com/article/763-using-trello-with-sunrise-calendar,text/html; charset=utf-8,200,OK,Using Trello with Sunrise Calendar - Trello Help,48,380,"Sunrise is going away As of August 31, 2016, Sunrise will be going away, per an announcement on their blog. Unfortunately, we can no longer recommend that Trell",160,948,,0,Using Trello with Sunrise Calendar,34,,0,Sunrise is going away,21,Set up Sunrise with Trello,26,,,http://help.trello.com/article/763-using-trello-with-sunrise-calendar,35680,372,2,4,16,5,804e3adef990f6bd04a38620583000b8,0.27,,
http://help.trello.com/article/855-how-billing-works-with-trello-business-class,text/html; charset=utf-8,200,OK,How billing works with Trello Business Class - Trello Help,58,457,"This article is for an older version of Business Class. If you upgraded your team's Business Class after September 15, 2015, see Smart Billing. When you upgrade",160,941,,0,How billing works with Trello Business Class,44,,0,What constitutes a billable team member? ,41,How adding and removing team members affects billing,52,,,http://help.trello.com/article/855-how-billing-works-with-trello-business-class,36474,476,2,3,18,3,d6d57a5497bc2874c8dd57c9bcc22b22,0.338,,
http://help.trello.com/category/1006-power-ups,text/html; charset=utf-8,200,OK,Power-Ups - Trello Help,23,192,,0,0,,0,Power-Ups,9,,0,Contact Us,10,,0,,,http://help.trello.com/category/1006-power-ups,36115,139,1,170,33,2,299fbb70009d6388d431aa5753928d3,0.269,,
http://help.trello.com/article/760-changing-your-profile-picture-avatar,text/html; charset=utf-8,200,OK,Changing your profile picture (avatar) - Trello Help,52,400,"To change your profile picture, also called your avatar, go to https://trello.com/your/account and choose ""Change Avatar"". You have several options from which t",160,930,,0,Changing your profile picture (avatar),38,,0,Contact Us,10,,0,,,http://help.trello.com/article/760-changing-your-profile-picture-avatar,33729,161,2,2,14,4,1cf1ee5bb2ce396466d9aeba96c9c1e3,0.267,,
http://help.trello.com/article/1036-using-the-twitter-power-up,text/html; charset=utf-8,200,OK,Using the Twitter Power-Up - Trello Help,40,323,"Enabling the Power-Up To enable the Power-Up, open the board menu on the right side of the page, select the Power-Ups menu option, and then click the ""enable"" b",160,952,,0,Using the Twitter Power-Up,26,,0,Enabling the Power-Up,21,Authenticating with Twitter,27,,,http://help.trello.com/article/1036-using-the-twitter-power-up,36001,367,2,3,14,2,74cc722ae7f16c32270e96497a0db1ea,0.325,,
http://help.trello.com/article/1025-using-the-publicate-power-up,text/html; charset=utf-8,200,OK,Using the Publicate Power-Up - Trello Help,42,343,Publicate Power Up for Trello What is it? The Publicate Power-Up is available on boards that belong to teams with  Trello Business Class. Use the Publicate Powe,160,941,,0,Using the Publicate Power-Up,28,,0,Publicate Power Up for Trello,29,Contact Us,10,,,http://help.trello.com/article/1025-using-the-publicate-power-up,34326,233,2,3,14,3,f4a0a502d062c9f9538dbe607edab718,0.315,,
http://help.trello.com/article/1018-using-the-giphy-power-up,text/html; charset=utf-8,200,OK,Using the Giphy Power-Up - Trello Help,38,316,The Giphy Power-Up is available on boards that belong to teams with Trello Business Class. Giphy lets you search from the world's largest library of animated GI,160,933,,0,Using the Giphy Power-Up,24,,0,Enabling the Power-Up,21,Using the Power-Up,18,,,http://help.trello.com/article/1018-using-the-giphy-power-up,36158,363,2,3,15,5,7f997c4bb94a48030e5031dfd3701c38,0.327,,
http://help.trello.com/article/714-business-class-user-guide,text/html; charset=utf-8,200,OK,Business Class User Guide - Trello Help,39,322,"Business Class gives you all of the power of Trello plus business-grade administrative permissions and security for your team. On top of that, all of your team'",160,917,,0,Business Class User Guide,25,,0,Business Class features,23,Business Class Power-Ups,24,,,http://help.trello.com/article/714-business-class-user-guide,48681,1269,2,35,41,4,cbf4027dbacbbd5e7d14da69bcf84db3,0.271,,
http://help.trello.com/article/717-adding-people-to-a-board,text/html; charset=utf-8,200,OK,Adding people to a board - Trello Help,38,304,"To add members to a board, select ""Add Members..."" from the board menu. Search for a user by name or enter an email address to invite them to the board. Click t",160,948,,0,Adding people to a board,24,,0,Adding someone as an admin,26,Inviting people by using a shareable link,41,,,http://help.trello.com/article/717-adding-people-to-a-board,37252,503,2,4,18,2,1e8f1f5b054ae78d4eacba00c05c690e,0.27,,
http://help.trello.com/article/709-reporting-trello-bugs,text/html; charset=utf-8,200,OK,Reporting Trello bugs - Trello Help,35,275,"You want Trello to be awesome. So do we! Although we strive to make Trello as polished as possible, sometimes there are bugs. A bug means ""something is broken.""",160,965,,0,Reporting Trello bugs,21,,0,Explore Known Issues,20,Check Your Browser,18,,,http://help.trello.com/article/709-reporting-trello-bugs,35345,339,2,3,18,5,d6cdb6d6340639e22f106a5c1c7a1e2f,0.336,,
http://help.trello.com/article/793-receiving-trello-notifications,text/html; charset=utf-8,200,OK,Receiving Trello notifications - Trello Help,44,332,Notifications are represented on the Trello site with a bell shaped button in the top right corner. When you have notifications the button turns red. Click on t,160,894,,0,Receiving Trello notifications,30,,0,Types of Notifications,22,Due Date Notifications,22,,,http://help.trello.com/article/793-receiving-trello-notifications,39411,717,3,8,18,5,5fd2c0cb9ded28a53590f1f674ec080e,0.277,,
http://help.trello.com/article/790-making-a-user-an-admin-of-a-board,text/html; charset=utf-8,200,OK,Making a user an admin of a board - Trello Help,47,381,"Board admins have a different set of permissions on a board and control all of the settings on a board. Only admins can close a board, change a board background",160,943,,0,Making a user an admin of a board,33,,0,"Board admins have a different set of permissions on a board and control all of the settings on a board. Only admins can close a board, change a board background and change the board title, for instance. Only board admins can make another board member an admin and all boards must have at least one admin.",304,Changing an existing member to an admin,39,,,http://help.trello.com/article/790-making-a-user-an-admin-of-a-board,35204,281,3,3,16,2,e56649325610d91390ecf7f445f3ac3d,0.337,,
http://help.trello.com/article/1024-invite-people-by-using-a-shareable-link?,text/html; charset=utf-8,200,OK,Inviting people by using a shareable link - Trello Help,55,422,"You can invite others to your boards and teams by sharing a special link with them. When you go to add members to a board or team, you'll see ""Invite people by ",160,938,,0,Inviting people by using a shareable link,41,,0,Disabling invitation links,26,Contact Us,10,,,http://help.trello.com/article/1024-invite-people-by-using-a-shareable-link,35234,309,3,3,14,2,84c30fcf3810c0b6cde20761b7117066,0.265,,
http://help.trello.com/article/800-creating-templates-for-cards-lists-and-boards,text/html; charset=utf-8,200,OK,"Creating templates for cards, lists, and boards - Trello Help",61,470,"Did you know that you can copy pretty much anything in Trello? Checkout the article Copying cards, boards, or lists to learn how to do it. Because it's easy to ",160,918,,0,"Creating templates for cards, lists, and boards",47,,0,See Also,8,Contact Us,10,,,http://help.trello.com/article/800-creating-templates-for-cards-lists-and-boards,33982,213,2,4,16,2,e60ec544e5c58a01ac17be7448e0111f,0.311,,
http://help.trello.com/article/752-changing-the-team-to-which-a-board-belongs,text/html; charset=utf-8,200,OK,Changing the team to which a board belongs - Trello Help,56,460,"You can change the team that a board belongs to by opening the right sidebar on the board, selecting ""More"", then ""Settings"", and ""Change Team."" Select the team",160,948,,0,Changing the team to which a board belongs,42,,0,Contact Us,10,,0,,,http://help.trello.com/article/752-changing-the-team-to-which-a-board-belongs,35240,338,2,8,14,2,f57da745579eb2c52f192bfb0e86057a,0.344,,
http://help.trello.com/article/710-onboarding-to-business-class,text/html; charset=utf-8,200,OK,Onboarding to Business Class - Trello Help,42,345,"If you are looking to upgrade your Trello team to Trello Business Class and onboard your team as smoothly as possible, you are in the right place.  If you haven",160,926,,0,Onboarding to Business Class,28,,0,Upgrade to Business Class,25,Add People to Your Team,23,,,http://help.trello.com/article/710-onboarding-to-business-class,42400,1193,2,4,17,3,ecf3cc4fffb3cb80e6bf5126301a552a,0.345,,
http://help.trello.com/article/1022-business-class-power-ups-by-partners,text/html; charset=utf-8,200,OK,Business Class Power-Ups by our Partners - Trello Help,54,448,Power-Ups give you the opportunity to integrate applications your team uses on a daily basis into your Trello boards. The below listed Power-Ups have been creat,160,936,,0,Business Class Power-Ups by our Partners,40,,0,Contact Us,10,,0,,,http://help.trello.com/article/1022-business-class-power-ups-by-partners,37538,500,2,11,24,15,d724ba47034acd935d535b9172aae338,0.301,,
http://help.trello.com/article/732-adding-observers-to-boards,text/html; charset=utf-8,200,OK,Adding observers to boards - Trello Help,40,323,"Teams that subscribe to Trello Business Class can add ""observers"" to boards within their team. Observers are board members that are able to view a board and the",160,949,,0,Adding observers to boards,26,,0,Add a Trello member as an observer,34,Invite someone to Trello as an observer,39,,,http://help.trello.com/article/732-adding-observers-to-boards,36743,377,2,5,17,3,610baa113ca12784dde986d03220b450,0.33,,
http://help.trello.com/article/719-adding-your-first-board,text/html; charset=utf-8,200,OK,Adding your first board - Trello Help,37,284,"A board is a product, project, resource, or organizational structure that is under continuous development, though a board can represent anything and have a vari",160,924,,0,Adding your first board,23,,0,Creating a New Board,20,Example,7,,,http://help.trello.com/article/719-adding-your-first-board,37111,424,2,3,15,2,7bf3abc130c9638c19ab9f458fad2c1b,0.268,,
http://help.trello.com/article/831-trello-business-class-vs-trello-gold,text/html; charset=utf-8,200,OK,Trello Enterprise vs. Trello Business Class vs. Trello Gold - Trello Help,73,562,"Contact our Sales team For a chart comparing Business Class and Enterprise with free Trello, see our pricing page. Trello offers three paid options: Trello Gold",160,920,,0,Trello Enterprise vs. Trello Business Class vs. Trello Gold,59,Trello Gold,11,Contact Us,10,,0,,,http://help.trello.com/article/831-trello-business-class-vs-trello-gold,39173,777,2,3,18,12,670ed4498dc729a825615f7de92f7613,0.358,,
http://help.trello.com/article/746-invoices-and-receipts-for-trello-business-class-and-trello-gold,text/html; charset=utf-8,200,OK,Invoices and receipts for Trello Business Class and Trello Gold - Trello Help,77,604,"You can find invoices and receipts at the following pages: For Trello Gold, https://trello.com/your/billing For Trello Business Class (you must be an admin of t",160,910,,0,Invoices and receipts for Trello Business Class and Trello Gold,63,,0,Contact Us,10,,0,,,http://help.trello.com/article/746-invoices-and-receipts-for-trello-business-class-and-trello-gold,33407,104,2,3,14,4,ca81f13664d903fb2d248933c1440153,0.326,,
http://help.trello.com/article/1031-using-the-dropbox-power-up,text/html; charset=utf-8,200,OK,Using the Dropbox Power-Up - Trello Help,40,337,"Enabling the Power-Up To enable the Power-Up, open the board menu on the right side of the page, select the Power-Ups menu option, and then click the ""enable"" b",160,952,,0,Using the Dropbox Power-Up,26,,0,Enabling the Power-Up,21,Authenticating with Dropbox,27,,,http://help.trello.com/article/1031-using-the-dropbox-power-up,36539,413,2,3,14,2,6bce811f6449926da673ae53dea3a4b,0.339,,
http://help.trello.com/article/729-adding-cards,text/html; charset=utf-8,200,OK,Adding cards - Trello Help,26,208,"Cards are the basic unit of a board. They might represent new software features, story leads, legal cases, things to buy at the store, freelance clients, potent",160,908,,0,Adding cards,12,,0,Adding,6,See Also,8,,,http://help.trello.com/article/729-adding-cards,35090,231,3,16,26,2,a3171e5cc35e1297471802d34eb05c8c,0.327,,
http://help.trello.com/article/807-adding-a-member-to-a-card,text/html; charset=utf-8,200,OK,Adding a member to a card - Trello Help,39,320,Board members can also be added to individual cards to indicate association or assignment. Adding a member to a card automatically subscribes them to the card. ,160,951,,0,Adding a member to a card,25,,0,Adding a Member to a Card,25,Drag and Drop Members to Cards,30,,,http://help.trello.com/article/807-adding-a-member-to-a-card,35089,309,3,8,16,2,84bd1d6ecb97d1ae9b9c001bb5e6db8b,0.299,,
http://help.trello.com/article/765-commenting-on-cards,text/html; charset=utf-8,200,OK,Commenting on cards - Trello Help,33,279,"Comments allow you to engage in a conversation on the back of a card. Adding You can add comments to a card via the ""Write a comment..."" textbox in the ""Activit",160,954,,0,Commenting on cards,19,,0,Adding,6,Add an attachment,17,,,http://help.trello.com/article/765-commenting-on-cards,35961,400,3,8,16,4,ed59b32d681541ec612340750b1f3c23,0.325,,
http://help.trello.com/article/787-filtering-cards-on-a-board,text/html; charset=utf-8,200,OK,Filtering cards on a board - Trello Help,40,307,"This article is about searching all cards on a specific board. To search for all cards across all boards, see Search for Cards (All Boards). Card filters allow ",160,893,,0,Filtering cards on a board,26,,0,Applying,8,Removing the filter,19,,,http://help.trello.com/article/787-filtering-cards-on-a-board,36048,437,3,11,19,2,2fe1afba9ccb13100dec6b7263200366,0.274,,
http://help.trello.com/article/808-searching-for-cards-all-boards,text/html; charset=utf-8,200,OK,Searching for Cards (All Boards) - Trello Help,46,362,"If you're looking to search for cards on a single board, try filtering cards on a board. Trello gives you the ability to search for cards across all of your boa",160,879,,0,Searching for Cards (All Boards),32,,0,Special Operators,17,See Also,8,,,http://help.trello.com/article/808-searching-for-cards-all-boards,36831,499,3,9,18,2,4c9cfd59e652e7e953a1140a0ff75920,0.313,,
http://help.trello.com/article/773-adding-account-credentials,text/html; charset=utf-8,200,OK,Adding account credentials - Trello Help,40,319,"Account credentials are email addresses that can be used to log in to Trello, recover an account when the password has been forgotten, or a way for other Trello",160,929,,0,Adding account credentials,26,,0,Adding account credentials,26,Deleting account credentials,28,,,http://help.trello.com/article/773-adding-account-credentials,34637,292,2,3,15,3,4619c5d1f1e661f644e9cf1f29bed1ff,0.319,,
http://help.trello.com/article/830-re-inviting-a-person-to-a-board-who-is-not-receiving-an-invitation-email,text/html; charset=utf-8,200,OK,Re-inviting a person to a board who is not receiving an invitation email - Trello Help,86,661,"You may be in a situation where you invite a new Trello user to a board, but they did not receive an invitation email in their email inbox. Sometimes the email ",160,912,,0,Re-inviting a person to a board who is not receiving an invitation email,72,,0,Contact Us,10,,0,,,http://help.trello.com/article/830-re-inviting-a-person-to-a-board-who-is-not-receiving-an-invitation-email,34337,232,2,3,15,4,caf6b59c2f91a04375fec295274aa6e7,0.32,,
http://help.trello.com/category/698-category/3?sort=popularity,text/html; charset=utf-8,200,OK,Using Trello - Trello Help,26,199,,0,0,,0,Using Trello,12,,0,Contact Us,10,,0,,,http://help.trello.com/category/698-category/2,36810,150,2,7,38,2,6eac32b5fa889b145e1d6fed6638e222,0.324,,
http://help.trello.com/article/1003-business-class-power-ups,text/html; charset=utf-8,200,OK,Business Class Power-Ups by Trello - Trello Help,48,394,Power-Ups give you the opportunity to integrate applications your team uses on a daily basis into your Trello boards. The below listed Power-Ups have been creat,160,936,,0,Business Class Power-Ups by Trello,34,,0,Contact Us,10,,0,,,http://help.trello.com/article/1003-business-class-power-ups,42044,1064,2,23,40,9,e8b6a2563df9ee8abeef2268cc9603ec,0.341,,
http://help.trello.com/article/744-adding-lists-to-a-board,text/html; charset=utf-8,200,OK,Adding lists to a board - Trello Help,37,281,"A list is a collection of vertically-arranged cards. They may represent a collection of ideas, things to remember, or different stages of a workflow. Adding Add",160,907,,0,Adding lists to a board,23,,0,Adding,6,Editing,7,,,http://help.trello.com/article/744-adding-lists-to-a-board,34861,190,3,6,15,2,305f383c284adaad35837e0e2a19dcb,0.322,,
http://help.trello.com/article/839-why-support-cant-grant-access-to-your-account,text/html; charset=utf-8,200,OK,Why Support can't grant access to your account - Trello Help,60,484,"For security purposes, Trello Support isn’t able to grant access to, modify, or delete user accounts. Additionally, Support isn’t able to change the administrat",160,906,,0,Why Support can't grant access to your account,46,,0,Use Our Forgot Password Form,28,Reach Out to Support,20,,,http://help.trello.com/article/839-why-support-cant-grant-access-to-your-account,34958,292,2,2,16,4,f58789a3a3c913dcfdf1401ff3268f2c,0.328,,
http://help.trello.com/article/942-assigning-people-and-due-dates-to-specific-checklist-items,text/html; charset=utf-8,200,OK,Assigning people and due dates to specific checklist items - Trello Help,72,566,This feature is not currently available within Trello but we think it’s a great idea and something we may consider adding in the future when we have more develo,160,921,,0,Assigning people and due dates to specific checklist items,58,,0,,0,Summary,7,,,http://help.trello.com/article/942-assigning-people-and-due-dates-to-specific-checklist-items,34428,238,3,5,16,2,665bd82bff596d5684c4347030590cdd,0.546,,
